id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
earth-l1-044,Earth,1,What is a key concept in Earth at level 1? (variation 43),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-045,Earth,1,What is a key concept in Earth at level 1? (variation 44),Option E,Option D,Option A,Option B,Option C,4,Consider Earth principles at level 1
earth-l1-046,Earth,1,What is a key concept in Earth at level 1? (variation 45),Option B,Option A,Option C,Option E,Option D,2,Consider Earth principles at level 1
earth-l1-047,Earth,1,What is a key concept in Earth at level 1? (variation 46),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-048,Earth,1,What is a key concept in Earth at level 1? (variation 47),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-049,Earth,1,What is a key concept in Earth at level 1? (variation 48),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-050,Earth,1,What is a key concept in Earth at level 1? (variation 49),Option B,Option C,Option E,Option D,Option A,1,Consider Earth principles at level 1
earth-l1-051,Earth,1,What is a key concept in Earth at level 1? (variation 50),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-052,Earth,1,What is a key concept in Earth at level 1? (variation 51),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-053,Earth,1,What is a key concept in Earth at level 1? (variation 52),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-054,Earth,1,What is a key concept in Earth at level 1? (variation 53),Option A,Option C,Option D,Option E,Option B,1,Consider Earth principles at level 1
earth-l1-055,Earth,1,What is a key concept in Earth at level 1? (variation 54),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-056,Earth,1,What is a key concept in Earth at level 1? (variation 55),Option C,Option B,Option D,Option E,Option A,0,Consider Earth principles at level 1
earth-l1-057,Earth,1,What is a key concept in Earth at level 1? (variation 56),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-058,Earth,1,What is a key concept in Earth at level 1? (variation 57),Option C,Option E,Option B,Option A,Option D,0,Consider Earth principles at level 1
earth-l1-059,Earth,1,What is a key concept in Earth at level 1? (variation 58),Option B,Option D,Option C,Option E,Option A,2,Consider Earth principles at level 1
earth-l1-060,Earth,1,What is a key concept in Earth at level 1? (variation 59),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-061,Earth,1,What is a key concept in Earth at level 1? (variation 60),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-062,Earth,1,What is a key concept in Earth at level 1? (variation 61),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-063,Earth,1,What is a key concept in Earth at level 1? (variation 62),Option D,Option E,Option A,Option C,Option B,3,Consider Earth principles at level 1
earth-l1-064,Earth,1,What is a key concept in Earth at level 1? (variation 63),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-065,Earth,1,What is a key concept in Earth at level 1? (variation 64),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-066,Earth,1,What is a key concept in Earth at level 1? (variation 65),Option D,Option C,Option E,Option B,Option A,1,Consider Earth principles at level 1
earth-l1-067,Earth,1,What is a key concept in Earth at level 1? (variation 66),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-068,Earth,1,What is a key concept in Earth at level 1? (variation 67),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-069,Earth,1,What is a key concept in Earth at level 1? (variation 68),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-070,Earth,1,What is a key concept in Earth at level 1? (variation 69),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-071,Earth,1,What is a key concept in Earth at level 1? (variation 70),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-072,Earth,1,What is a key concept in Earth at level 1? (variation 71),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-073,Earth,1,What is a key concept in Earth at level 1? (variation 72),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-074,Earth,1,What is a key concept in Earth at level 1? (variation 73),Option E,Option A,Option B,Option C,Option D,3,Consider Earth principles at level 1
earth-l1-075,Earth,1,What is a key concept in Earth at level 1? (variation 74),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-076,Earth,1,What is a key concept in Earth at level 1? (variation 75),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-077,Earth,1,What is a key concept in Earth at level 1? (variation 76),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-078,Earth,1,What is a key concept in Earth at level 1? (variation 77),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-079,Earth,1,What is a key concept in Earth at level 1? (variation 78),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-080,Earth,1,What is a key concept in Earth at level 1? (variation 79),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-081,Earth,1,What is a key concept in Earth at level 1? (variation 80),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-082,Earth,1,What is a key concept in Earth at level 1? (variation 81),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-083,Earth,1,What is a key concept in Earth at level 1? (variation 82),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-084,Earth,1,What is a key concept in Earth at level 1? (variation 83),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-085,Earth,1,What is a key concept in Earth at level 1? (variation 84),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-086,Earth,1,What is a key concept in Earth at level 1? (variation 85),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-087,Earth,1,What is a key concept in Earth at level 1? (variation 86),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-088,Earth,1,What is a key concept in Earth at level 1? (variation 87),Option E,Option B,Option C,Option D,Option A,2,Consider Earth principles at level 1
earth-l1-089,Earth,1,What is a key concept in Earth at level 1? (variation 88),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-090,Earth,1,What is a key concept in Earth at level 1? (variation 89),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-091,Earth,1,What is a key concept in Earth at level 1? (variation 90),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-092,Earth,1,What is a key concept in Earth at level 1? (variation 91),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-093,Earth,1,What is a key concept in Earth at level 1? (variation 92),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-094,Earth,1,What is a key concept in Earth at level 1? (variation 93),Option E,Option A,Option D,Option B,Option C,4,Consider Earth principles at level 1
earth-l1-095,Earth,1,What is a key concept in Earth at level 1? (variation 94),Option C,Option B,Option E,Option A,Option D,0,Consider Earth principles at level 1
earth-l1-096,Earth,1,What is a key concept in Earth at level 1? (variation 95),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-097,Earth,1,What is a key concept in Earth at level 1? (variation 96),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-098,Earth,1,What is a key concept in Earth at level 1? (variation 97),Option C,Option D,Option A,Option B,Option E,0,Consider Earth principles at level 1
earth-l1-099,Earth,1,What is a key concept in Earth at level 1? (variation 98),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l1-100,Earth,1,What is a key concept in Earth at level 1? (variation 99),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 1
earth-l2-001,Earth,2,What is a key concept in Earth at level 2?,Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-002,Earth,2,What is a key concept in Earth at level 2? (variation 1),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-003,Earth,2,What is a key concept in Earth at level 2? (variation 2),Option D,Option E,Option B,Option C,Option A,3,Consider Earth principles at level 2
earth-l2-004,Earth,2,What is a key concept in Earth at level 2? (variation 3),Option C,Option E,Option B,Option D,Option A,0,Consider Earth principles at level 2
earth-l2-005,Earth,2,What is a key concept in Earth at level 2? (variation 4),Option D,Option B,Option C,Option E,Option A,2,Consider Earth principles at level 2
earth-l2-006,Earth,2,What is a key concept in Earth at level 2? (variation 5),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-007,Earth,2,What is a key concept in Earth at level 2? (variation 6),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-008,Earth,2,What is a key concept in Earth at level 2? (variation 7),Option B,Option A,Option D,Option E,Option C,4,Consider Earth principles at level 2
earth-l2-009,Earth,2,What is a key concept in Earth at level 2? (variation 8),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-010,Earth,2,What is a key concept in Earth at level 2? (variation 9),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-011,Earth,2,What is a key concept in Earth at level 2? (variation 10),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-012,Earth,2,What is a key concept in Earth at level 2? (variation 11),Option C,Option E,Option B,Option A,Option D,0,Consider Earth principles at level 2
earth-l2-013,Earth,2,What is a key concept in Earth at level 2? (variation 12),Option D,Option C,Option B,Option A,Option E,1,Consider Earth principles at level 2
earth-l2-014,Earth,2,What is a key concept in Earth at level 2? (variation 13),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-015,Earth,2,What is a key concept in Earth at level 2? (variation 14),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-016,Earth,2,What is a key concept in Earth at level 2? (variation 15),Option E,Option C,Option A,Option B,Option D,1,Consider Earth principles at level 2
earth-l2-017,Earth,2,What is a key concept in Earth at level 2? (variation 16),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-018,Earth,2,What is a key concept in Earth at level 2? (variation 17),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-019,Earth,2,What is a key concept in Earth at level 2? (variation 18),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-020,Earth,2,What is a key concept in Earth at level 2? (variation 19),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-021,Earth,2,What is a key concept in Earth at level 2? (variation 20),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-022,Earth,2,What is a key concept in Earth at level 2? (variation 21),Option C,Option B,Option E,Option A,Option D,0,Consider Earth principles at level 2
earth-l2-023,Earth,2,What is a key concept in Earth at level 2? (variation 22),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-024,Earth,2,What is a key concept in Earth at level 2? (variation 23),Option A,Option B,Option C,Option E,Option D,2,Consider Earth principles at level 2
earth-l2-025,Earth,2,What is a key concept in Earth at level 2? (variation 24),Option B,Option D,Option A,Option E,Option C,4,Consider Earth principles at level 2
earth-l2-026,Earth,2,What is a key concept in Earth at level 2? (variation 25),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-027,Earth,2,What is a key concept in Earth at level 2? (variation 26),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-028,Earth,2,What is a key concept in Earth at level 2? (variation 27),Option E,Option A,Option B,Option D,Option C,4,Consider Earth principles at level 2
earth-l2-029,Earth,2,What is a key concept in Earth at level 2? (variation 28),Option C,Option A,Option B,Option D,Option E,0,Consider Earth principles at level 2
earth-l2-030,Earth,2,What is a key concept in Earth at level 2? (variation 29),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-031,Earth,2,What is a key concept in Earth at level 2? (variation 30),Option E,Option B,Option D,Option C,Option A,3,Consider Earth principles at level 2
earth-l2-032,Earth,2,What is a key concept in Earth at level 2? (variation 31),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-033,Earth,2,What is a key concept in Earth at level 2? (variation 32),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-034,Earth,2,What is a key concept in Earth at level 2? (variation 33),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-035,Earth,2,What is a key concept in Earth at level 2? (variation 34),Option D,Option A,Option B,Option C,Option E,3,Consider Earth principles at level 2
earth-l2-036,Earth,2,What is a key concept in Earth at level 2? (variation 35),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-037,Earth,2,What is a key concept in Earth at level 2? (variation 36),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-038,Earth,2,What is a key concept in Earth at level 2? (variation 37),Option C,Option E,Option A,Option D,Option B,0,Consider Earth principles at level 2
earth-l2-039,Earth,2,What is a key concept in Earth at level 2? (variation 38),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-040,Earth,2,What is a key concept in Earth at level 2? (variation 39),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-041,Earth,2,What is a key concept in Earth at level 2? (variation 40),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-042,Earth,2,What is a key concept in Earth at level 2? (variation 41),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-043,Earth,2,What is a key concept in Earth at level 2? (variation 42),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-044,Earth,2,What is a key concept in Earth at level 2? (variation 43),Option A,Option E,Option D,Option C,Option B,3,Consider Earth principles at level 2
earth-l2-045,Earth,2,What is a key concept in Earth at level 2? (variation 44),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-046,Earth,2,What is a key concept in Earth at level 2? (variation 45),Option B,Option E,Option C,Option D,Option A,2,Consider Earth principles at level 2
earth-l2-047,Earth,2,What is a key concept in Earth at level 2? (variation 46),Option E,Option C,Option A,Option D,Option B,1,Consider Earth principles at level 2
earth-l2-048,Earth,2,What is a key concept in Earth at level 2? (variation 47),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-049,Earth,2,What is a key concept in Earth at level 2? (variation 48),Option A,Option B,Option E,Option D,Option C,4,Consider Earth principles at level 2
earth-l2-050,Earth,2,What is a key concept in Earth at level 2? (variation 49),Option E,Option C,Option D,Option A,Option B,1,Consider Earth principles at level 2
earth-l2-051,Earth,2,What is a key concept in Earth at level 2? (variation 50),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-052,Earth,2,What is a key concept in Earth at level 2? (variation 51),Option C,Option D,Option E,Option A,Option B,0,Consider Earth principles at level 2
earth-l2-053,Earth,2,What is a key concept in Earth at level 2? (variation 52),Option D,Option E,Option B,Option C,Option A,3,Consider Earth principles at level 2
earth-l2-054,Earth,2,What is a key concept in Earth at level 2? (variation 53),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-055,Earth,2,What is a key concept in Earth at level 2? (variation 54),Option C,Option A,Option D,Option B,Option E,0,Consider Earth principles at level 2
earth-l2-056,Earth,2,What is a key concept in Earth at level 2? (variation 55),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-057,Earth,2,What is a key concept in Earth at level 2? (variation 56),Option A,Option D,Option C,Option B,Option E,2,Consider Earth principles at level 2
earth-l2-058,Earth,2,What is a key concept in Earth at level 2? (variation 57),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-059,Earth,2,What is a key concept in Earth at level 2? (variation 58),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-060,Earth,2,What is a key concept in Earth at level 2? (variation 59),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-061,Earth,2,What is a key concept in Earth at level 2? (variation 60),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-062,Earth,2,What is a key concept in Earth at level 2? (variation 61),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-063,Earth,2,What is a key concept in Earth at level 2? (variation 62),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-064,Earth,2,What is a key concept in Earth at level 2? (variation 63),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-065,Earth,2,What is a key concept in Earth at level 2? (variation 64),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-066,Earth,2,What is a key concept in Earth at level 2? (variation 65),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-067,Earth,2,What is a key concept in Earth at level 2? (variation 66),Option A,Option B,Option D,Option E,Option C,4,Consider Earth principles at level 2
earth-l2-068,Earth,2,What is a key concept in Earth at level 2? (variation 67),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-069,Earth,2,What is a key concept in Earth at level 2? (variation 68),Option B,Option D,Option C,Option E,Option A,2,Consider Earth principles at level 2
earth-l2-070,Earth,2,What is a key concept in Earth at level 2? (variation 69),Option B,Option D,Option E,Option C,Option A,3,Consider Earth principles at level 2
earth-l2-071,Earth,2,What is a key concept in Earth at level 2? (variation 70),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-072,Earth,2,What is a key concept in Earth at level 2? (variation 71),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-073,Earth,2,What is a key concept in Earth at level 2? (variation 72),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-074,Earth,2,What is a key concept in Earth at level 2? (variation 73),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-075,Earth,2,What is a key concept in Earth at level 2? (variation 74),Option C,Option E,Option D,Option A,Option B,0,Consider Earth principles at level 2
earth-l2-076,Earth,2,What is a key concept in Earth at level 2? (variation 75),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-077,Earth,2,What is a key concept in Earth at level 2? (variation 76),Option D,Option E,Option B,Option A,Option C,4,Consider Earth principles at level 2
earth-l2-078,Earth,2,What is a key concept in Earth at level 2? (variation 77),Option A,Option E,Option D,Option B,Option C,4,Consider Earth principles at level 2
earth-l2-079,Earth,2,What is a key concept in Earth at level 2? (variation 78),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-080,Earth,2,What is a key concept in Earth at level 2? (variation 79),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-081,Earth,2,What is a key concept in Earth at level 2? (variation 80),Option B,Option C,Option D,Option E,Option A,1,Consider Earth principles at level 2
earth-l2-082,Earth,2,What is a key concept in Earth at level 2? (variation 81),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-083,Earth,2,What is a key concept in Earth at level 2? (variation 82),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-084,Earth,2,What is a key concept in Earth at level 2? (variation 83),Option A,Option E,Option B,Option D,Option C,4,Consider Earth principles at level 2
earth-l2-085,Earth,2,What is a key concept in Earth at level 2? (variation 84),Option D,Option B,Option A,Option E,Option C,4,Consider Earth principles at level 2
earth-l2-086,Earth,2,What is a key concept in Earth at level 2? (variation 85),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-087,Earth,2,What is a key concept in Earth at level 2? (variation 86),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-088,Earth,2,What is a key concept in Earth at level 2? (variation 87),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-089,Earth,2,What is a key concept in Earth at level 2? (variation 88),Option B,Option C,Option D,Option A,Option E,1,Consider Earth principles at level 2
earth-l2-090,Earth,2,What is a key concept in Earth at level 2? (variation 89),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-091,Earth,2,What is a key concept in Earth at level 2? (variation 90),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-092,Earth,2,What is a key concept in Earth at level 2? (variation 91),Option B,Option E,Option D,Option A,Option C,4,Consider Earth principles at level 2
earth-l2-093,Earth,2,What is a key concept in Earth at level 2? (variation 92),Option B,Option E,Option C,Option A,Option D,2,Consider Earth principles at level 2
earth-l2-094,Earth,2,What is a key concept in Earth at level 2? (variation 93),Option D,Option A,Option C,Option B,Option E,2,Consider Earth principles at level 2
earth-l2-095,Earth,2,What is a key concept in Earth at level 2? (variation 94),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-096,Earth,2,What is a key concept in Earth at level 2? (variation 95),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-097,Earth,2,What is a key concept in Earth at level 2? (variation 96),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-098,Earth,2,What is a key concept in Earth at level 2? (variation 97),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-099,Earth,2,What is a key concept in Earth at level 2? (variation 98),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l2-100,Earth,2,What is a key concept in Earth at level 2? (variation 99),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 2
earth-l3-001,Earth,3,What is a key concept in Earth at level 3?,Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-002,Earth,3,What is a key concept in Earth at level 3? (variation 1),Option A,Option E,Option B,Option C,Option D,3,Consider Earth principles at level 3
earth-l3-003,Earth,3,What is a key concept in Earth at level 3? (variation 2),Option E,Option C,Option D,Option A,Option B,1,Consider Earth principles at level 3
earth-l3-004,Earth,3,What is a key concept in Earth at level 3? (variation 3),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-005,Earth,3,What is a key concept in Earth at level 3? (variation 4),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-006,Earth,3,What is a key concept in Earth at level 3? (variation 5),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-007,Earth,3,What is a key concept in Earth at level 3? (variation 6),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-008,Earth,3,What is a key concept in Earth at level 3? (variation 7),Option E,Option C,Option B,Option A,Option D,1,Consider Earth principles at level 3
earth-l3-009,Earth,3,What is a key concept in Earth at level 3? (variation 8),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-010,Earth,3,What is a key concept in Earth at level 3? (variation 9),Option C,Option A,Option B,Option D,Option E,0,Consider Earth principles at level 3
earth-l3-011,Earth,3,What is a key concept in Earth at level 3? (variation 10),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-012,Earth,3,What is a key concept in Earth at level 3? (variation 11),Option D,Option A,Option B,Option E,Option C,4,Consider Earth principles at level 3
earth-l3-013,Earth,3,What is a key concept in Earth at level 3? (variation 12),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-014,Earth,3,What is a key concept in Earth at level 3? (variation 13),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-015,Earth,3,What is a key concept in Earth at level 3? (variation 14),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-016,Earth,3,What is a key concept in Earth at level 3? (variation 15),Option B,Option E,Option D,Option A,Option C,4,Consider Earth principles at level 3
earth-l3-017,Earth,3,What is a key concept in Earth at level 3? (variation 16),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-018,Earth,3,What is a key concept in Earth at level 3? (variation 17),Option B,Option D,Option A,Option E,Option C,4,Consider Earth principles at level 3
earth-l3-019,Earth,3,What is a key concept in Earth at level 3? (variation 18),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-020,Earth,3,What is a key concept in Earth at level 3? (variation 19),Option A,Option B,Option D,Option C,Option E,3,Consider Earth principles at level 3
earth-l3-021,Earth,3,What is a key concept in Earth at level 3? (variation 20),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-022,Earth,3,What is a key concept in Earth at level 3? (variation 21),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-023,Earth,3,What is a key concept in Earth at level 3? (variation 22),Option A,Option C,Option B,Option E,Option D,1,Consider Earth principles at level 3
earth-l3-024,Earth,3,What is a key concept in Earth at level 3? (variation 23),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-025,Earth,3,What is a key concept in Earth at level 3? (variation 24),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-026,Earth,3,What is a key concept in Earth at level 3? (variation 25),Option A,Option D,Option C,Option B,Option E,2,Consider Earth principles at level 3
earth-l3-027,Earth,3,What is a key concept in Earth at level 3? (variation 26),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-028,Earth,3,What is a key concept in Earth at level 3? (variation 27),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-029,Earth,3,What is a key concept in Earth at level 3? (variation 28),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-030,Earth,3,What is a key concept in Earth at level 3? (variation 29),Option A,Option C,Option D,Option E,Option B,1,Consider Earth principles at level 3
earth-l3-031,Earth,3,What is a key concept in Earth at level 3? (variation 30),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-032,Earth,3,What is a key concept in Earth at level 3? (variation 31),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-033,Earth,3,What is a key concept in Earth at level 3? (variation 32),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-034,Earth,3,What is a key concept in Earth at level 3? (variation 33),Option D,Option B,Option C,Option A,Option E,2,Consider Earth principles at level 3
earth-l3-035,Earth,3,What is a key concept in Earth at level 3? (variation 34),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-036,Earth,3,What is a key concept in Earth at level 3? (variation 35),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-037,Earth,3,What is a key concept in Earth at level 3? (variation 36),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-038,Earth,3,What is a key concept in Earth at level 3? (variation 37),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-039,Earth,3,What is a key concept in Earth at level 3? (variation 38),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-040,Earth,3,What is a key concept in Earth at level 3? (variation 39),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-041,Earth,3,What is a key concept in Earth at level 3? (variation 40),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-042,Earth,3,What is a key concept in Earth at level 3? (variation 41),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
